id,attack_cat,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports
71290,Normal,0.955137,tcp,-,FIN,10,8,534,354,17.798494,254,252,4028.741455,2596.486084,2,1,103.693889,118.356859,6144.889414,210.454844,255,511729812,1929286711,255,0.180195,0.126638,0.053557,53,44,0,0,2,1,1,1,1,2,0,0,0,1,2,0
71291,Normal,1.98844,tcp,-,FIN,10,8,534,354,8.549415,254,252,1935.185303,1247.208862,2,1,220.836667,272.494844,13662.82982,517.006719,255,1830629611,1646010421,255,0.159977,0.080973,0.079004,53,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0
71292,Normal,1.229937,tcp,-,FIN,10,6,534,268,12.195747,254,252,3128.615723,1456.985229,2,1,130.423556,221.935203,7574.595894,372.734312,255,2860045394,1543302146,255,0.200185,0.120252,0.079933,53,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0
71295,Normal,0.955594,tcp,-,FIN,10,8,534,354,17.789982,254,252,4026.814697,2595.244385,2,1,101.817889,126.491141,6356.424999,183.067062,255,124724944,1557897916,255,0.164029,0.070151,0.093878,53,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0
71296,Normal,1.229113,tcp,-,FIN,10,8,534,354,13.831113,254,252,3130.712891,2017.71521,2,1,132.027333,165.908719,8882.377003,232.911609,255,3915782016,725014002,255,0.132596,0.067743,0.064853,53,44,0,0,2,1,3,2,2,2,0,0,0,2,2,0
71297,Normal,1.229113,tcp,-,FIN,10,8,534,354,13.831113,254,252,3130.712891,2017.71521,2,1,132.027333,165.908719,8882.377003,232.911609,255,3915782016,725014002,255,0.132596,0.067743,0.064853,53,44,0,0,2,1,3,2,2,2,0,0,0,2,2,0
71298,Normal,1.090032,tcp,-,FIN,10,8,534,354,15.595873,254,252,3530.171631,2275.162598,2,1,121.012667,143.582422,6731.067402,273.151094,255,2928310992,1566634792,255,0.139096,0.084952,0.054144,53,44,0,0,1,1,2,1,1,1,0,0,0,1,1,0
71299,Normal,0.673842,tcp,-,FIN,10,6,534,268,22.260411,254,252,5710.537598,2659.376953,2,1,69.419667,117.748,4074.494785,172.307906,255,2470535823,418827167,255,0.144749,0.085093,0.059656,53,45,0,0,2,1,1,1,1,2,0,0,0,1,2,0
71300,Normal,0.993401,tcp,-,FIN,10,8,534,354,17.112928,254,252,3873.561768,2496.474365,2,1,103.972667,128.622,5728.971478,241.178281,255,571642349,2316870791,255,0.174123,0.093046,0.081077,53,44,0,0,2,1,1,1,1,2,0,0,0,1,2,0
71301,Normal,0.637664,tcp,-,FIN,10,6,534,268,23.52336,254,252,6034.525879,2810.257324,2,1,66.910444,111.495,3570.756601,174.596797,255,196607813,1668189941,255,0.205026,0.080187,0.124839,53,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0
71302,Normal,0.571085,tcp,-,FIN,10,6,534,268,26.265793,254,252,6738.051758,3137.886719,2,1,63.292778,103.332602,3340.801092,174.573328,255,3904229400,2781059680,255,0.099154,0.054417,0.044737,53,45,0,0,3,1,1,1,1,3,0,0,0,1,3,0
71303,Normal,0.657068,tcp,-,FIN,10,6,534,268,22.828687,254,252,5856.319336,2727.26709,2,1,70.621667,116.980398,3697.899404,190.810219,255,299556310,4271128762,255,0.141238,0.072157,0.069081,53,45,0,0,3,1,2,2,2,3,0,0,0,2,3,0
71304,Normal,0.657068,tcp,-,FIN,10,6,534,268,22.828687,254,252,5856.319336,2727.26709,2,1,70.621667,116.980398,3697.899404,190.810219,255,299556310,4271128762,255,0.141238,0.072157,0.069081,53,45,0,0,3,1,2,2,2,3,0,0,0,2,3,0
71305,Normal,1.060296,tcp,-,FIN,10,8,534,354,16.033258,254,252,3629.175049,2338.969482,2,1,117.810667,139.340422,7263.880045,217.296812,255,3328478999,2576939973,255,0.100833,0.072828,0.028005,53,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0
71306,Normal,0.778104,tcp,-,FIN,10,6,588,268,19.277629,254,252,5449.143066,2303.033936,2,1,83.766444,143.450203,5357.936454,250.327812,255,2194622763,3822928033,255,0.157223,0.060844,0.096379,59,45,0,0,4,1,1,1,1,4,0,0,0,4,4,0
71307,Normal,0.760823,tcp,-,FIN,10,8,534,354,22.344224,254,252,5057.680664,3259.62793,2,1,80.654667,99.488289,4794.437601,166.591453,255,757724994,909084392,255,0.120998,0.064396,0.056602,53,44,0,0,1,1,2,1,1,1,0,0,0,1,2,0
71308,Normal,0.716967,tcp,-,FIN,10,8,588,354,23.710994,254,252,5913.800781,3459.015625,2,1,72.892444,92.928,4712.852707,131.501141,255,1888832274,993542331,255,0.127532,0.066462,0.06107,59,44,0,0,1,1,2,1,1,1,0,0,0,4,2,0
71309,Normal,0.305454,tcp,-,FIN,10,6,588,268,49.107233,254,252,13880.97754,5866.677246,2,1,32.676,43.721801,1712.170406,62.746922,255,1317075652,3181176496,255,0.11718,0.086841,0.030339,59,45,0,0,3,1,3,2,1,4,0,0,0,5,3,0
71310,Normal,0.426517,tcp,-,FIN,10,6,534,268,35.168586,254,252,9021.914062,4201.473633,2,1,41.716444,69.926398,2125.430121,93.174289,255,664343383,1383967632,255,0.135053,0.076882,0.058171,53,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0
71311,Normal,0.277467,tcp,-,FIN,10,6,588,268,54.06048,254,252,15281.0957,6458.425293,2,1,29.583778,50.748199,1485.989256,72.571305,255,1060347342,3558603092,255,0.100222,0.023722,0.0765,59,45,0,0,3,1,3,2,1,4,0,0,0,5,3,0
71312,Normal,1.335719,tcp,-,FIN,10,8,534,354,12.727228,254,252,2880.845459,1856.677979,2,1,148.413222,181.975422,10376.1002,271.302625,255,844432396,1707518475,255,0.099534,0.061197,0.038337,53,44,0,0,1,1,2,1,1,1,0,0,0,1,2,0
71313,Normal,0.372801,tcp,-,FIN,10,6,588,268,40.235943,254,252,11373.36035,4806.854004,2,1,41.422333,65.2,2083.472622,108.12832,255,2589319391,187478749,255,0.080414,0.046247,0.034167,59,45,0,0,3,1,2,1,1,4,0,0,0,1,3,0
71314,Normal,0.637649,tcp,-,FIN,10,6,588,268,23.523914,254,252,6649.42627,2810.323486,2,1,67.301444,111.567602,3643.302586,183.079969,255,3197455773,3223329427,255,0.17509,0.079806,0.095284,59,45,0,0,4,1,2,2,1,2,0,0,0,5,2,0
71315,Normal,0.433156,tcp,-,FIN,10,6,588,268,34.629555,254,252,9788.621094,4137.077637,2,1,45.555556,73.663398,2368.541018,115.461266,255,3993771167,3770946181,255,0.137356,0.064836,0.07252,59,45,0,0,4,1,2,2,1,2,0,0,0,5,2,0
71317,Normal,0.509913,tcp,-,FIN,10,8,588,354,33.339019,254,252,8315.143555,4863.574707,2,1,54.442333,61.937145,3562.5787,113.405523,255,3156994336,1889171916,255,0.131059,0.076349,0.05471,59,44,0,0,1,1,1,1,1,1,0,0,0,3,1,0
71319,Normal,0.535505,tcp,-,FIN,10,6,534,268,28.010943,254,252,7185.740723,3346.374023,2,1,59.500556,83.633,3058.64736,146.730719,255,736904851,960132432,255,0.169407,0.116595,0.052812,53,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0
71320,Normal,0.504913,tcp,-,FIN,10,8,588,354,33.669169,254,252,8397.486328,4911.737305,2,1,52.877444,63.659715,3442.313377,111.637141,255,760023566,2252543874,255,0.088715,0.059291,0.029424,59,44,0,0,1,1,1,1,1,1,0,0,0,5,1,0
71321,Normal,0.253052,tcp,-,FIN,10,6,588,268,59.276355,254,252,16755.44922,7081.54834,2,1,25.842889,42.685801,1312.227747,63.710078,255,1467166795,3246320483,255,0.076589,0.039616,0.036973,59,45,0,0,2,1,2,2,1,2,0,0,0,6,2,0
71322,Normal,0.561235,tcp,-,FIN,10,8,588,354,30.290341,254,252,7554.767578,4418.826172,2,1,60.171111,72.09843,3759.982165,135.584297,255,274938691,1704757681,255,0.127847,0.056543,0.071304,59,44,0,0,2,1,2,2,1,2,0,0,0,6,2,0
71323,Normal,0.304229,tcp,-,FIN,10,6,534,268,49.304966,254,252,12648.36719,5890.299805,2,1,31.918444,46.268199,1840.16694,71.86107,255,4259668080,3275416899,255,0.137988,0.072885,0.065103,53,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0
71324,Normal,0.254771,tcp,-,FIN,10,6,588,268,58.876404,254,252,16642.39648,7033.767578,2,1,26.431667,46.310398,1282.797373,61.920656,255,2441604856,2109062820,255,0.044106,0.023215,0.020891,59,45,0,0,1,1,1,1,1,1,0,0,0,6,1,0
71325,Normal,0.541129,tcp,-,FIN,10,6,534,268,27.719823,254,252,7111.058594,3311.594971,2,1,60.125444,97.888797,3182.141963,165.695281,255,3619401836,2880436230,255,0.071857,0.025612,0.046245,53,45,0,0,3,1,2,2,1,3,0,0,0,2,3,0
71326,Normal,0.368881,tcp,-,FIN,10,6,534,268,40.663522,254,252,10431.54883,4857.935547,2,1,38.526667,66.598797,2151.528718,107.862945,255,1678374651,4176422110,255,0.082662,0.035878,0.046784,53,45,0,0,3,1,2,2,1,3,0,0,0,2,3,0
71327,Normal,0.341308,tcp,-,FIN,10,6,534,268,43.948575,254,252,11274.27441,5250.389648,2,1,36.713778,63.181602,1980.142084,109.043383,255,1936603545,2447170178,255,0.083758,0.02539,0.058368,53,45,0,0,3,1,1,1,1,3,0,0,0,2,3,0
71328,Normal,0.754611,tcp,-,FIN,10,6,534,268,19.877791,254,252,5099.315918,2374.733398,2,1,81.770778,144.748797,5748.081162,258.417703,255,3386715705,33437178,255,0.062704,0.030864,0.03184,53,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0
71329,Normal,2.039697,tcp,-,FIN,10,8,534,354,8.334572,254,252,1886.55481,1215.866943,2,1,226.633,277.467438,14639.38952,425.105594,255,2817446652,1935588153,255,0.182714,0.079737,0.102977,53,44,0,0,2,1,2,2,2,2,0,0,0,3,2,0
71330,Normal,2.039697,tcp,-,FIN,10,8,534,354,8.334572,254,252,1886.55481,1215.866943,2,1,226.633,277.467438,14639.38952,425.105594,255,2817446652,1935588153,255,0.182714,0.079737,0.102977,53,44,0,0,2,1,2,2,2,2,0,0,0,3,2,0
71331,Normal,15.618687,tcp,-,FIN,270,48,337320,2226,20.296201,254,252,172137.9063,1116.611206,131,4,58.062035,331.692375,23656.50246,1812.701625,255,2603132544,1919139643,255,0.097523,0.028505,0.069018,1249,46,0,0,1,1,1,1,1,1,0,0,0,1,1,0
71332,Normal,2.530966,tcp,-,FIN,10,8,534,354,6.716803,254,252,1520.368042,979.863037,2,1,278.986556,353.518719,18403.71433,663.980375,255,4144333415,1890815026,255,0.136699,0.056331,0.080368,53,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0
71333,Normal,0.555326,tcp,-,FIN,14,10,774,556,41.417115,254,252,10357.87988,7217.382324,4,3,40.853537,54.979,2156.721809,68.117398,255,3313370702,2906102354,255,0.124411,0.060513,0.063898,55,56,0,0,2,1,1,1,1,2,0,0,0,1,2,0
71334,Normal,0.646304,tcp,-,FIN,14,10,774,556,35.586968,254,252,8899.836914,6201.416016,4,3,47.482922,65.456891,2695.403042,87.835734,255,411147084,398003865,255,0.126026,0.057189,0.068837,55,56,0,0,2,1,1,1,1,2,0,0,0,1,2,0
71335,Normal,1.1e-05,udp,-,INT,2,0,2830,0,90909.0902,254,0,1029090880.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1415,0,0,0,3,2,2,2,1,2,0,0,0,16,2,0
71336,Normal,1e-05,udp,-,INT,2,0,1802,0,100000.0025,254,0,720800000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,901,0,0,0,3,2,2,2,1,2,0,0,0,16,2,0
71337,Normal,0.713556,tcp,-,FIN,14,10,774,556,32.23293,254,252,8061.035156,5616.938477,4,3,53.016306,71.370664,2874.648105,103.1865,255,3123260623,2766064142,255,0.12652,0.071217,0.055303,55,56,0,0,2,1,1,1,1,2,0,0,0,1,2,0
71338,Normal,6.319699,tcp,-,FIN,10,8,534,354,2.690002,254,252,608.889771,392.423767,2,1,702.188778,892.458562,62504.77658,1963.477,255,1085984040,3728950509,255,0.114519,0.061712,0.052807,53,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0
71339,Normal,5e-06,udp,-,INT,2,0,2968,0,200000.0051,254,0,2374400000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1484,0,0,0,2,2,1,1,1,2,0,0,0,4,2,0
71340,Normal,7e-06,udp,-,INT,2,0,2016,0,142857.1409,254,0,1152000000.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1008,0,0,0,2,2,1,1,1,2,0,0,0,19,2,0
71341,Normal,0.692076,tcp,-,FIN,14,10,774,556,33.233343,254,252,8311.225586,5791.271484,4,3,51.119846,64.885777,2700.129538,83.664078,255,3026288938,4293608771,255,0.188228,0.108103,0.080125,55,56,0,0,2,1,1,1,1,2,0,0,0,1,2,0
71343,Normal,0.754528,tcp,-,FIN,14,10,774,556,30.482633,254,252,7623.309082,5311.930176,4,3,56.408847,80.088109,2882.222282,109.153648,255,1549824666,748669795,255,0.128663,0.033727,0.094936,55,56,0,0,1,1,2,1,1,1,0,0,0,2,2,0
71344,Normal,9e-06,udp,-,INT,2,0,282,0,111111.1072,254,0,125333328.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,141,0,0,0,3,2,2,2,1,2,0,0,0,35,2,0
71345,Normal,9e-06,udp,-,INT,2,0,450,0,111111.1072,254,0,200000000.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,225,0,0,0,3,2,1,1,1,3,0,0,0,1,3,0
71346,Normal,1.1e-05,udp,-,INT,2,0,2326,0,90909.0902,254,0,845818176.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1163,0,0,0,3,2,2,2,1,3,0,0,0,36,3,0
71347,Normal,1e-05,udp,-,INT,2,0,680,0,100000.0025,254,0,272000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,340,0,0,0,3,2,2,2,1,3,0,0,0,36,3,0
71348,Normal,1.1e-05,udp,-,INT,2,0,1914,0,90909.0902,254,0,696000000.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,957,0,0,0,3,2,2,2,1,3,0,0,0,2,3,0
71349,Normal,1.2e-05,udp,-,INT,2,0,1520,0,83333.33039,254,0,506666656.0,0.0,0,0,0.012,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,760,0,0,0,3,2,2,2,1,3,0,0,0,2,3,0
71350,Normal,1.1e-05,udp,-,INT,2,0,1402,0,90909.0902,254,0,509818176.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,701,0,0,0,3,2,1,1,1,3,0,0,0,24,3,0
71351,Normal,9e-06,udp,-,INT,2,0,274,0,111111.1072,254,0,121777776.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,137,0,0,0,4,2,1,1,1,4,0,0,0,12,4,0
71353,Normal,1.1e-05,udp,-,INT,2,0,494,0,90909.0902,254,0,179636368.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,247,0,0,0,4,2,3,3,1,4,0,0,0,18,4,0
71355,Normal,9e-06,udp,-,INT,2,0,324,0,111111.1072,254,0,144000000.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,162,0,0,0,2,2,2,2,1,2,0,0,0,20,2,0
71356,Normal,11.061232,tcp,-,FIN,268,52,337829,2398,28.839465,254,252,243422.4375,1701.076416,130,4,41.583578,214.640875,15012.34892,1100.849,255,2045144999,1577706405,255,0.166591,0.079808,0.086783,1261,46,0,0,1,1,1,1,1,1,0,0,0,1,1,0
71357,Normal,1.1e-05,udp,-,INT,2,0,1932,0,90909.0902,254,0,702545472.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,966,0,0,0,2,2,2,2,1,2,0,0,0,20,2,0
71358,Normal,0.658849,tcp,-,FIN,10,6,534,268,22.766977,254,252,5840.488281,2719.894775,2,1,70.667444,113.762797,3767.361249,190.818906,255,2510876788,3025383081,255,0.128364,0.090028,0.038336,53,45,0,0,1,1,1,1,1,1,0,0,0,2,1,0
71359,Normal,4.455073,tcp,-,FIN,10,8,534,354,3.815875,254,252,863.734497,556.668762,2,1,495.008111,625.833875,40819.9189,1224.796375,255,513402475,4287346266,255,0.102955,0.051825,0.05113,53,44,0,0,2,1,2,2,2,2,0,0,0,3,2,0
71360,Normal,4.455073,tcp,-,FIN,10,8,534,354,3.815875,254,252,863.734497,556.668762,2,1,495.008111,625.833875,40819.9189,1224.796375,255,513402475,4287346266,255,0.102955,0.051825,0.05113,53,44,0,0,2,1,2,2,2,2,0,0,0,3,2,0
71363,Normal,1.541085,tcp,-,FIN,30,14,21904,764,27.902419,254,252,109917.3594,3685.714844,11,4,53.140865,109.875844,3999.990253,232.679844,255,799532922,4005624403,255,0.133292,0.069772,0.06352,730,55,0,0,1,1,1,1,1,1,0,0,0,1,1,0
71364,Normal,0.716994,tcp,-,FIN,10,6,534,268,20.920678,254,252,5366.851074,2499.323486,2,1,75.502889,131.374797,4205.44377,210.282688,255,1810866467,2323681452,255,0.102015,0.060116,0.041899,53,45,0,0,2,1,1,1,1,1,0,0,0,2,1,0
71365,Normal,0.467938,tcp,-,FIN,10,6,534,268,32.055528,254,252,8223.311523,3829.567139,2,1,51.993111,70.860602,2581.908582,110.977516,255,2835145601,257902238,255,0.16908,0.112935,0.056145,53,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0
71366,Normal,0.876215,tcp,-,FIN,10,8,534,354,19.401631,254,252,4391.616211,2830.355713,2,1,97.357222,108.117859,6169.224774,160.183391,255,2034684570,1875022559,255,0.153925,0.1187,0.035225,53,44,0,0,1,1,2,1,1,1,0,0,0,1,1,0
71367,Normal,1.534016,tcp,-,FIN,30,12,21834,642,26.727231,254,252,110074.4688,3071.675781,11,3,52.517519,133.212906,3649.079176,203.662906,255,1331058425,2599666159,255,0.174216,0.068664,0.105552,728,54,0,0,1,1,1,1,1,1,0,0,0,1,1,0
71368,Normal,1.091196,tcp,-,FIN,10,8,534,354,15.579237,254,252,3526.406006,2272.73584,2,1,121.244,146.910422,8357.033323,213.866328,255,926056651,897469779,255,0.087826,0.062068,0.025758,53,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0
71369,Normal,2.893871,tcp,-,FIN,32,14,21980,728,15.550105,254,252,58866.48047,1868.7771,12,3,91.264195,217.042391,7582.80827,371.669781,255,2929365197,579899082,255,0.165666,0.072315,0.093351,687,52,0,0,1,1,1,1,1,1,0,0,0,1,1,0
71370,Normal,1.403485,tcp,-,FIN,10,8,534,354,12.112706,254,252,2741.746582,1767.030029,2,1,155.935222,184.824,9609.995312,278.126688,255,1562617447,2484683594,255,0.222114,0.109708,0.112406,53,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0
71371,Normal,1.900872,tcp,-,FIN,30,12,21834,642,21.569048,254,252,88830.8125,2478.862305,11,3,65.521515,167.613906,4994.031345,288.75925,255,2066356358,2078092717,255,0.113324,0.05711,0.056214,728,54,0,0,1,1,1,1,1,1,0,0,0,1,1,0
71372,Normal,0.480946,tcp,-,FIN,10,6,534,268,31.188532,254,252,8000.897949,3725.98999,2,1,51.053444,79.478203,2684.626999,118.020945,255,1233993790,4063462173,255,0.15312,0.083553,0.069567,53,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0
71373,Normal,1.737747,tcp,-,FIN,10,6,534,268,8.631867,254,252,2214.361572,1031.220337,2,1,193.083,325.362,13314.59487,625.457188,255,1964072521,985269094,255,0.192774,0.096604,0.09617,53,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0
71374,Normal,1.794594,tcp,-,FIN,32,14,22036,728,25.075309,254,252,95165.8125,3013.494873,12,3,57.890128,132.527312,4251.581351,237.026734,255,1641730866,2599526849,255,0.096654,0.059292,0.037362,689,52,0,0,2,1,1,1,1,1,0,0,0,2,1,0
71375,Normal,1.250087,tcp,-,FIN,16,10,2190,556,19.998608,254,252,13144.68457,3206.176758,5,3,82.001132,131.146109,4156.806278,198.273484,255,62501313,729728580,255,0.159889,0.069763,0.090126,137,56,0,0,1,1,1,1,1,1,0,0,0,1,1,0
71376,Normal,0.504953,tcp,-,FIN,10,6,534,268,29.705733,254,252,7620.510742,3548.844971,2,1,53.832333,87.256602,2783.867836,145.685375,255,1644053344,1488532299,255,0.138195,0.068662,0.069533,53,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0
71377,Normal,0.587635,tcp,-,FIN,10,6,534,268,25.52605,254,252,6548.282715,3049.512207,2,1,60.861889,103.278203,3284.693046,169.743359,255,3371659248,2662151894,255,0.157762,0.071238,0.086524,53,45,0,0,2,1,1,1,1,2,0,0,0,1,2,0
71378,Normal,1.528469,tcp,-,FIN,14,14,2054,764,17.664735,254,252,9986.463867,3716.136963,4,4,117.574536,110.057,6840.895657,164.778984,255,2404018106,2119744454,255,0.17219,0.077555,0.094635,147,55,0,0,1,1,1,1,1,1,0,0,0,1,1,0
71379,Normal,1.284996,tcp,-,FIN,10,8,534,354,13.229613,254,252,2994.561768,1929.967041,2,1,141.441444,158.679422,8173.116407,252.040578,255,74329484,805388126,255,0.314728,0.17423,0.140498,53,44,0,0,2,1,1,1,1,2,0,0,0,1,2,0
71380,Normal,1.378148,tcp,-,FIN,14,12,2078,678,18.140287,254,252,11203.44141,3610.642822,4,4,106.002923,121.842273,5196.866518,178.911125,255,2581352274,4277876806,255,0.121127,0.037877,0.08325,148,57,0,0,2,1,1,1,1,1,0,0,0,2,1,0
71381,Normal,0.423264,tcp,-,FIN,10,6,534,268,35.438875,254,252,9091.25293,4233.76416,2,1,44.391556,64.573,2357.317114,99.194914,255,810551069,2486475625,255,0.144236,0.10039,0.043846,53,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0
71382,Normal,0.87411,tcp,-,FIN,10,6,534,268,17.160312,254,252,4402.191895,2050.085205,2,1,94.279556,159.821594,5755.627081,287.781906,255,865343074,2352766503,255,0.173135,0.074992,0.098143,53,45,0,0,2,1,1,1,1,1,0,0,0,1,1,0
71383,Normal,1.189099,tcp,-,FIN,16,12,2174,642,22.706268,254,252,13717.9502,3962.664307,5,3,77.607732,102.722906,4553.602274,151.124172,255,1401535707,2911594475,255,0.143475,0.059139,0.084336,136,54,0,0,1,1,1,1,1,1,0,0,0,1,1,0
71384,Normal,0.522544,tcp,-,FIN,10,6,534,268,28.705715,254,252,7363.972656,3429.376221,2,1,54.533778,88.202797,2744.678637,132.161797,255,1498340169,1688016692,255,0.137067,0.081527,0.05554,53,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0
71385,Normal,1.450129,tcp,-,FIN,16,12,2176,642,18.619033,254,252,11254.1709,3249.365967,5,3,95.880735,122.291727,5381.853732,199.989172,255,2651573637,600854995,255,0.182436,0.104911,0.077525,136,54,0,0,2,1,1,1,1,2,0,0,0,1,2,0
71386,Normal,1.43686,tcp,-,FIN,10,6,534,268,10.439431,254,252,2678.062012,1247.16394,2,1,159.651111,271.954,11695.22481,513.928344,255,2917515532,1922537092,255,0.149752,0.076271,0.073481,53,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0
71387,Normal,1.741981,tcp,-,FIN,16,12,994,642,15.499595,254,252,4280.18457,2704.966309,5,3,114.204203,152.930453,7187.443147,264.269,255,1093134303,138926104,255,0.121209,0.05974,0.061469,62,54,0,0,2,1,1,1,1,2,0,0,0,1,2,0
71388,Normal,0.647146,tcp,-,FIN,10,6,534,268,23.178696,254,252,5946.10791,2769.081543,2,1,71.810778,107.430398,3822.673526,187.933031,255,577781826,2958860045,255,0.156963,0.109985,0.046978,53,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0
71389,Normal,0.531188,tcp,-,FIN,10,6,534,268,28.238589,254,252,7244.13916,3373.570068,2,1,56.498111,97.958797,3105.592072,164.636844,255,3010844846,1948956491,255,0.104271,0.041385,0.062886,53,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0
71390,Normal,1.13611,tcp,-,FIN,10,8,534,354,14.963341,254,252,3386.996094,2182.887207,2,1,120.745556,153.951,7067.452943,263.826031,255,4054418780,393625269,255,0.100115,0.058444,0.041671,53,44,0,0,2,1,1,1,1,2,0,0,0,1,2,0
71391,Normal,0.604376,tcp,-,FIN,10,8,534,354,28.128184,254,252,6366.897461,4103.405762,2,1,65.697778,73.27957,3894.251073,148.543187,255,3020426387,2211100432,255,0.175333,0.09141,0.083923,53,44,0,0,2,1,1,1,1,2,0,0,0,1,2,0
71392,Normal,0.399366,tcp,-,FIN,10,6,534,268,37.559533,254,252,9635.272461,4487.112305,2,1,44.374,59.395199,2366.124677,89.540711,255,3235804046,335754772,255,0.182163,0.10178,0.080383,53,45,0,0,1,1,1,1,1,1,0,0,0,2,1,0
71393,Normal,1.274454,tcp,-,FIN,14,14,856,764,21.185543,254,252,4990.372559,4456.810547,4,4,98.034923,91.036844,5395.832043,161.633625,255,4024945805,3043218958,255,0.182927,0.076352,0.106575,61,55,0,0,1,1,1,1,1,1,0,0,0,1,1,0
71394,Normal,1.105108,tcp,-,FIN,14,12,850,678,22.622223,254,252,5718.897949,4502.727051,4,4,85.008305,92.897547,4323.371585,160.595828,255,3688354330,4099575962,255,0.164139,0.082659,0.08148,61,57,0,0,1,1,1,1,1,1,0,0,0,1,1,0
71395,Normal,0.373548,tcp,-,FIN,10,6,534,268,40.155482,254,252,10301.21973,4797.241699,2,1,39.737667,57.819199,2051.931632,88.393492,255,3264513223,230245604,255,0.131017,0.084443,0.046574,53,45,0,0,3,1,1,1,1,2,0,0,0,1,2,0
71396,Normal,0.634042,tcp,-,FIN,10,6,534,268,23.657738,254,252,6068.998535,2826.311035,2,1,70.449111,112.217398,3458.062489,180.570219,255,296706937,2879703844,255,0.144251,0.072104,0.072147,53,45,0,0,3,1,1,1,1,2,0,0,0,2,2,0
71397,Normal,1.753501,tcp,-,FIN,16,12,914,642,15.397767,254,252,3909.89209,2687.195312,5,3,114.933066,149.191734,9100.14269,225.724922,255,4236728784,3369406752,255,0.19458,0.112383,0.082197,57,54,0,0,1,1,1,1,1,1,0,0,0,1,1,0
71398,Normal,0.585813,tcp,-,FIN,10,6,534,268,25.605441,254,252,6568.649414,3058.996826,2,1,64.981333,105.865398,3264.242799,163.780313,255,950078146,2754530764,255,0.119429,0.056479,0.06295,53,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0
71399,Normal,0.673884,tcp,-,FIN,10,6,534,268,22.259025,254,252,5710.181641,2659.211426,2,1,71.591222,119.911,3837.233758,203.420437,255,4271773513,2292777320,255,0.151704,0.074319,0.077385,53,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0
71400,Normal,1.182041,tcp,-,FIN,14,14,790,764,22.841846,254,252,4967.678711,4805.247559,4,4,90.926228,85.655922,5588.518713,122.222367,255,2419690995,2936236041,255,0.132529,0.06782,0.064709,56,55,0,0,3,1,1,1,1,3,0,0,0,1,3,0
